video_id,video_name,file_name,gloss,phrase,num_words,variations,num_variations,video_length,resolution,frame_rate,duplicate
549,جزار,549_جزار.mp4,جزار,جزارا,1,,0,,,,False
549,جزار,549_جزار.mp4,جزار,جزارتي,1,,0,,,,False
549,جزار,549_جزار.mp4,جزار,جزارو,1,,0,,,,False
549,جزار,549_جزار.mp4,جزار,جزارتا,1,,0,,,,False
549,جزار,549_جزار.mp4,جزار,جزارتين,1,,0,,,,False
549,جزار,549_جزار.mp4,جزار,جزاران,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزرعان,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزرع,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزرعتي,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزرعه,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزرعين,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزرعتان,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزرعتين,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزرعي,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزرعا,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزرعتا,1,,0,,,,False
550,مزرعة,550_مزرعة.mp4,مزرعة,مزارع,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازون,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازين,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازو,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازتان,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازي,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازا,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازتا,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازان,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازتين,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازتي,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازات,1,,0,,,,False
551,خباز,551_خباز.mp4,خباز,خبازه,1,,0,,,,False
552,حقل,552_حقل.mp4,حقل,حقلين,1,,0,,,,False
552,حقل,552_حقل.mp4,حقل,حقلا,1,,0,,,,False
552,حقل,552_حقل.mp4,حقل,حقلي,1,,0,,,,False
552,حقل,552_حقل.mp4,حقل,حقلان,1,,0,,,,False
552,حقل,552_حقل.mp4,حقل,حقولا,1,,0,,,,False
552,حقل,552_حقل.mp4,حقل,حقول,1,,0,,,,False
553,فيضان,553_فيضان.mp4,فيضان,فيضانات,1,,0,,,,False
553,فيضان,553_فيضان.mp4,فيضان,فيضانا,1,,0,,,,False
556,هلال,556_هلال.mp4,هلال,هلالا,1,,0,,,,False
556,هلال,556_هلال.mp4,هلال,هلالي,1,,0,,,,False
556,هلال,556_هلال.mp4,هلال,هلالين,1,,0,,,,False
556,هلال,556_هلال.mp4,هلال,اهله,1,,0,,,,False
556,هلال,556_هلال.mp4,هلال,اهاليل,1,,0,,,,False
556,هلال,556_هلال.mp4,هلال,هلالان,1,,0,,,,False
558,كرة أرضية,558_كرة أرضية.mp4,كرة أرضية,كره ارضيه,2,,0,,,,False
560,جاذبية أرضية,560_جاذبية أرضية.mp4,جاذبية أرضية,جاذبيه ارضيه,2,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدتا,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدو,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدات,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدا,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعده,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدي,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدان,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدون,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدتان,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدتي,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدين,1,,0,,,,False
561,مساعد,561_مساعد.mp4,مساعد,مساعدتين,1,,0,,,,False
562,حديد,562_حديد.mp4,حديد,حديدا,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفيره,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفيرتي,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفيرات,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفيرا,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفيرين,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفيري,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفيرتين,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفيرتا,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفيرتان,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفراء,1,,0,,,,False
563,سفير,563_سفير.mp4,سفير,سفيران,1,,0,,,,False
564,جزيرة,564_جزيرة.mp4,جزيرة,جزيرتين,1,,0,,,,False
564,جزيرة,564_جزيرة.mp4,جزيرة,جزيرتان,1,,0,,,,False
564,جزيرة,564_جزيرة.mp4,جزيرة,جزيرتي,1,,0,,,,False
564,جزيرة,564_جزيرة.mp4,جزيرة,جزيرتا,1,,0,,,,False
564,جزيرة,564_جزيرة.mp4,جزيرة,الجزيره,1,,0,,,,False
564,جزيرة,564_جزيرة.mp4,جزيرة,جزيره,1,,0,,,,False
568,برق,568_برق.mp4,برق,نرق,1,,0,,,,False
568,برق,568_برق.mp4,برق,رققنا,1,,0,,,,False
568,برق,568_برق.mp4,برق,يرقون,1,,0,,,,False
568,برق,568_برق.mp4,برق,يبرقا,1,,0,,,,False
568,برق,568_برق.mp4,برق,ارق,1,,0,,,,False
568,برق,568_برق.mp4,برق,تبرقي,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقت,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقتما,1,,0,,,,False
568,برق,568_برق.mp4,برق,يرقق,1,,0,,,,False
568,برق,568_برق.mp4,برق,تبرقون,1,,0,,,,False
568,برق,568_برق.mp4,برق,يرقان,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقنا,1,,0,,,,False
568,برق,568_برق.mp4,برق,يرقوا,1,,0,,,,False
568,برق,568_برق.mp4,برق,رقت,1,,0,,,,False
568,برق,568_برق.mp4,برق,يبرقان,1,,0,,,,False
568,برق,568_برق.mp4,برق,ابرق,1,,0,,,,False
568,برق,568_برق.mp4,برق,رقوا,1,,0,,,,False
568,برق,568_برق.mp4,برق,تبرقان,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقتن,1,,0,,,,False
568,برق,568_برق.mp4,برق,تبرقا,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقوا,1,,0,,,,False
568,برق,568_برق.mp4,برق,رقا,1,,0,,,,False
568,برق,568_برق.mp4,برق,رققتن,1,,0,,,,False
568,برق,568_برق.mp4,برق,رقوقا,1,,0,,,,False
568,برق,568_برق.mp4,برق,ترقوا,1,,0,,,,False
568,برق,568_برق.mp4,برق,يبرق,1,,0,,,,False
568,برق,568_برق.mp4,برق,يرققن,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقان,1,,0,,,,False
568,برق,568_برق.mp4,برق,نبرق,1,,0,,,,False
568,برق,568_برق.mp4,برق,تبرقن,1,,0,,,,False
568,برق,568_برق.mp4,برق,ترقق,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقا,1,,0,,,,False
568,برق,568_برق.mp4,برق,رققتم,1,,0,,,,False
568,برق,568_برق.mp4,برق,ترق,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقين,1,,0,,,,False
568,برق,568_برق.mp4,برق,ترقا,1,,0,,,,False
568,برق,568_برق.mp4,برق,تبرقين,1,,0,,,,False
568,برق,568_برق.mp4,برق,رققن,1,,0,,,,False
568,برق,568_برق.mp4,برق,يبرقوا,1,,0,,,,False
568,برق,568_برق.mp4,برق,ترقين,1,,0,,,,False
568,برق,568_برق.mp4,برق,ترقي,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقتم,1,,0,,,,False
568,برق,568_برق.mp4,برق,رق,1,,0,,,,False
568,برق,568_برق.mp4,برق,يرقا,1,,0,,,,False
568,برق,568_برق.mp4,برق,رققتما,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقي,1,,0,,,,False
568,برق,568_برق.mp4,برق,ترقان,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقن,1,,0,,,,False
568,برق,568_برق.mp4,برق,رققت,1,,0,,,,False
568,برق,568_برق.mp4,برق,ترققن,1,,0,,,,False
568,برق,568_برق.mp4,برق,ترقون,1,,0,,,,False
568,برق,568_برق.mp4,برق,يرق,1,,0,,,,False
568,برق,568_برق.mp4,برق,تبرقوا,1,,0,,,,False
568,برق,568_برق.mp4,برق,يبرقون,1,,0,,,,False
568,برق,568_برق.mp4,برق,تبرق,1,,0,,,,False
568,برق,568_برق.mp4,برق,يبرقن,1,,0,,,,False
568,برق,568_برق.mp4,برق,برقتا,1,,0,,,,False
568,برق,568_برق.mp4,برق,رقتا,1,,0,,,,False
568,برق,568_برق.mp4,برق,رقوق,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجاره,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجرن,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجارا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجارين,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجرن,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجاري,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجر,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجارن,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارتما,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجيرين,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارينا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجيران,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجير,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجارتين,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجار,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجاريان,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارت,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجيرون,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجاري,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجارا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجارت,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجرتما,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجرتن,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجيروا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجاروا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جاريت,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارنا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجارتان,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجيرا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جاريتن,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجارين,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجارون,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجير,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجيران,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجارى,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجرن,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجارتي,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجارتا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجارين,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجر,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جاروا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجير,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجيروا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجارا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجاران,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجرتم,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجاريا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارى,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجيري,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجاري,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جار,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجيرا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجارن,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجارو,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجير,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجارتا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجرت,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارين,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجار,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجار,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجرنا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجاروا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجارات,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجاري,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجارى,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجاريان,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجاران,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجاروا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجارا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جاريتم,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارتن,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,اجارى,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجارى,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارن,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجيرون,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارتا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جاريا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,نجارون,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,تجاريا,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جاريتما,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجاران,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,جارتم,1,,0,,,,False
569,نجار,569_نجار.mp4,نجار,يجارون,1,,0,,,,False
571,أمين الصندوق,571_أمين الصندوق.mp4,أمين الصندوق,امين الصندوق,2,,0,,,,False
572,برد,572_برد.mp4,برد,تردون,1,,0,,,,True
572,برد,572_برد.mp4,برد,نبرد,1,,0,,,,False
572,برد,572_برد.mp4,برد,تبردا,1,,0,,,,False
572,برد,572_برد.mp4,برد,تردوا,1,,0,,,,True
572,برد,572_برد.mp4,برد,تردد,1,,0,,,,True
572,برد,572_برد.mp4,برد,ردودا,1,,0,,,,True
572,برد,572_برد.mp4,برد,رددتم,1,,0,,,,True
572,برد,572_برد.mp4,برد,يرد,1,,0,,,,True
572,برد,572_برد.mp4,برد,ابراد,1,,0,,,,False
572,برد,572_برد.mp4,برد,ردود,1,,0,,,,True
572,برد,572_برد.mp4,برد,يبردوا,1,,0,,,,False
572,برد,572_برد.mp4,برد,تردان,1,,0,,,,True
572,برد,572_برد.mp4,برد,تبردان,1,,0,,,,False
572,برد,572_برد.mp4,برد,تردي,1,,0,,,,True
572,برد,572_برد.mp4,برد,رددتما,1,,0,,,,True
572,برد,572_برد.mp4,برد,يردا,1,,0,,,,True
572,برد,572_برد.mp4,برد,بردتن,1,,0,,,,False
572,برد,572_برد.mp4,برد,تبردي,1,,0,,,,False
572,برد,572_برد.mp4,برد,ردت,1,,0,,,,True
572,برد,572_برد.mp4,برد,ردتا,1,,0,,,,True
572,برد,572_برد.mp4,برد,رد,1,,0,,,,True
572,برد,572_برد.mp4,برد,يرددن,1,,0,,,,True
572,برد,572_برد.mp4,برد,ابرادا,1,,0,,,,False
572,برد,572_برد.mp4,برد,بردوا,1,,0,,,,False
572,برد,572_برد.mp4,برد,بردنا,1,,0,,,,False
572,برد,572_برد.mp4,برد,ترددن,1,,0,,,,True
572,برد,572_برد.mp4,برد,تبردوا,1,,0,,,,False
572,برد,572_برد.mp4,برد,بردا,1,,0,,,,False
572,برد,572_برد.mp4,برد,يبرد,1,,0,,,,False
572,برد,572_برد.mp4,برد,تبردين,1,,0,,,,False
572,برد,572_برد.mp4,برد,تردين,1,,0,,,,True
572,برد,572_برد.mp4,برد,تبردون,1,,0,,,,False
572,برد,572_برد.mp4,برد,يردوا,1,,0,,,,True
572,برد,572_برد.mp4,برد,بردتما,1,,0,,,,False
572,برد,572_برد.mp4,برد,بردتم,1,,0,,,,False
572,برد,572_برد.mp4,برد,رددنا,1,,0,,,,True
572,برد,572_برد.mp4,برد,بردتا,1,,0,,,,False
572,برد,572_برد.mp4,برد,تبردن,1,,0,,,,False
572,برد,572_برد.mp4,برد,يردون,1,,0,,,,True
572,برد,572_برد.mp4,برد,رددن,1,,0,,,,True
572,برد,572_برد.mp4,برد,يبردا,1,,0,,,,False
572,برد,572_برد.mp4,برد,يبردان,1,,0,,,,False
572,برد,572_برد.mp4,برد,تبرد,1,,0,,,,False
572,برد,572_برد.mp4,برد,ارد,1,,0,,,,True
572,برد,572_برد.mp4,برد,يبردون,1,,0,,,,False
572,برد,572_برد.mp4,برد,ردا,1,,0,,,,True
572,برد,572_برد.mp4,برد,بردن,1,,0,,,,False
572,برد,572_برد.mp4,برد,ردوا,1,,0,,,,True
572,برد,572_برد.mp4,برد,رددتن,1,,0,,,,True
572,برد,572_برد.mp4,برد,نرد,1,,0,,,,True
572,برد,572_برد.mp4,برد,تردا,1,,0,,,,True
572,برد,572_برد.mp4,برد,يردان,1,,0,,,,True
572,برد,572_برد.mp4,برد,يردد,1,,0,,,,True
572,برد,572_برد.mp4,برد,رددت,1,,0,,,,True
572,برد,572_برد.mp4,برد,ابرد,1,,0,,,,False
572,برد,572_برد.mp4,برد,بردت,1,,0,,,,False
572,برد,572_برد.mp4,برد,ترد,1,,0,,,,True
572,برد,572_برد.mp4,برد,يبردن,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباخي,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباخو,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباخان,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباختي,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباختين,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباخين,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباخون,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباختا,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباختان,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباخات,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباخه,1,,0,,,,False
573,طباخ,573_طباخ.mp4,طباخ,طباخا,1,,0,,,,False
574,سحاب,574_سحاب.mp4,سحاب,سحابا,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صائغتان,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صائغي,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صواغا,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صياغ,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صائغه,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صائغين,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صياغا,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صائغان,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صاغه,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صائغا,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صواغ,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صائغات,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صائغتي,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صائغتا,1,,0,,,,False
575,صائغ,575_صائغ.mp4,صائغ,صائغتين,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعات,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعتين,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعه,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعتا,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعان,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعتان,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعين,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعو,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعتي,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعا,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعي,1,,0,,,,False
577,مذيع,577_مذيع.mp4,مذيع,مذيعون,1,,0,,,,False
578,بترول,578_بترول.mp4,بترول,بترولا,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشين,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشات,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشتي,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشا,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشان,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشي,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشو,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشون,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشتين,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشتا,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشتان,1,,0,,,,False
579,مفتش,579_مفتش.mp4,مفتش,مفتشه,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرتان,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرتما,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,تجزرون,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرنا,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,تجزر,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,نجزر,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرا,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرتا,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,اجزر,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,يجزرون,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,يجزرن,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرتم,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرتي,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,تجزري,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرتين,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,تجزرن,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,يجزرا,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,يجزران,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزره,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرتن,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,يجزر,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرت,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,يجزروا,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,تجزرا,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزروا,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,جزرن,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,تجزران,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,تجزروا,1,,0,,,,False
580,جزر,580_جزر.mp4,جزر,تجزرين,1,,0,,,,False
581,إمام(امام مسجد),581_إمام(امام مسجد).mp4,إمام,اماما,1,,0,,,,True
581,إمام(امام مسجد),581_إمام(امام مسجد).mp4,إمام,امام مسجد,2,,0,,,,False
581,إمام(امام مسجد),581_إمام(امام مسجد).mp4,إمام,امامان,1,,0,,,,True
581,إمام(امام مسجد),581_إمام(امام مسجد).mp4,إمام,شيخ,1,,0,,,,True
581,إمام(امام مسجد),581_إمام(امام مسجد).mp4,إمام,امامين,1,,0,,,,True
581,إمام(امام مسجد),581_إمام(امام مسجد).mp4,إمام,ايمه,1,,0,,,,True
581,إمام(امام مسجد),581_إمام(امام مسجد).mp4,إمام,ائمه,1,,0,,,,True
581,إمام(امام مسجد),581_إمام(امام مسجد).mp4,إمام,امام,1,,0,,,,True
581,إمام(امام مسجد),581_إمام(امام مسجد).mp4,إمام,شيخ مسجد,2,,0,,,,False
581,إمام(امام مسجد),581_إمام(امام مسجد).mp4,إمام,امامي,1,,0,,,,True
582,ضباب,582_ضباب.mp4,ضباب,ضبابا,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زجاجه,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زجاجون,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زج,1,,0,,,,True
583,زجاج,583_زجاج.mp4,زجاج,زجاجي,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زجاجو,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زجاجتين,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زجاجتي,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زجاجين,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زجا,1,,0,,,,True
583,زجاج,583_زجاج.mp4,زجاج,زجاجان,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زجاجتا,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زجاجا,1,,0,,,,True
583,زجاج,583_زجاج.mp4,زجاج,زجاجتان,1,,0,,,,False
583,زجاج,583_زجاج.mp4,زجاج,زجاجات,1,,0,,,,False
584,غابة,584_غابة.mp4,غابة,غابتين,1,,0,,,,False
584,غابة,584_غابة.mp4,غابة,غابا,1,,0,,,,False
584,غابة,584_غابة.mp4,غابة,غابه,1,,0,,,,False
584,غابة,584_غابة.mp4,غابة,غابتان,1,,0,,,,False
584,غابة,584_غابة.mp4,غابة,غابتي,1,,0,,,,False
